time,odom_x,odom_y,odom_yaw,vel_linear,vel_angular,imu_ax,imu_ay,imu_az,imu_wx,imu_wy,imu_wz
13.8578,-0.2765,1.0281,-2.7647,0.15,0.3,-0.0329,1.0289,11.5035,-0.0447,0.0053,0.2724
13.9078,-0.2812,1.0262,-2.7556,0.15,0.3,0.6961,-0.0215,10.504,-0.05,-0.017,0.249
13.9578,-0.2881,1.0234,-2.742,0.15,0.3,-0.4711,-0.091,8.5754,-0.0979,0.0064,0.298
14.0078,-0.2928,1.0213,-2.7337,0.15,0.3,0.1119,0.7536,10.1724,-0.0128,0.0756,0.249
14.0577,-0.2997,1.0183,-2.7206,0.15,0.3,-0.1754,0.2957,9.5301,-0.0043,0.0266,0.2341
14.1078,-0.3044,1.0162,-2.7132,0.15,0.3,0.7733,1.655,10.2783,0.0106,-0.0309,0.1969
14.1577,-0.3119,1.0127,-2.7007,0.15,0.3,0.0766,1.1678,9.8641,-0.0213,-0.0394,0.2299
14.2077,-0.3232,1.0072,-2.6798,0.15,0.3,0.4525,0.9469,12.0811,-0.0043,-0.0372,0.2575
14.2577,-0.3232,1.0072,-2.6798,0.15,0.3,0.7057,0.3196,10.7242,0.0064,0.016,0.2778
14.3077,-0.3348,1.0012,-2.6553,0.15,0.3,0.6075,0.1957,10.2705,0.0383,-0.0234,0.2735
14.3577,-0.3394,0.9988,-2.6463,0.15,0.3,0.4238,0.6369,10.9433,0.0894,0.0585,0.2469
14.4077,-0.3465,0.9949,-2.6323,0.15,0.3,0.228,0.9888,12.068,0.1256,0.0192,0.2107
14.4577,-0.3574,0.9887,-2.61,0.15,0.3,-0.3675,0.398,8.181,-0.0851,-0.0564,0.2809
14.5077,-0.3574,0.9887,-2.61,0.15,0.3,-0.5094,0.2682,9.4637,-0.0692,0.0,0.2937
14.5577,-0.3687,0.9818,-2.5844,0.15,0.3,-0.6794,0.0593,8.5287,-0.0724,-0.017,0.3256
14.6077,-0.373,0.9791,-2.5748,0.15,0.3,-0.0856,0.4004,8.6473,0.0266,0.0309,0.2831
14.6577,-0.3796,0.9748,-2.5589,0.15,0.3,0.0934,0.3095,9.0638,0.0,0.0223,0.2639
14.7076,-0.3839,0.972,-2.55,0.15,0.3,0.3184,1.139,9.2596,-0.05,-0.0287,0.2724
14.7577,-0.3911,0.9671,-2.534,0.15,0.3,-0.6847,0.8092,9.8216,-0.0447,-0.0085,0.2863
14.8077,-0.4006,0.9603,-2.5118,0.15,0.3,0.6572,0.2215,10.3513,0.0053,-0.033,0.2905
14.8578,-0.4006,0.9603,-2.5118,0.15,0.3,0.7542,0.0706,10.3118,-0.0447,0.0181,0.2799
14.9078,-0.4108,0.9527,-2.488,0.15,0.3,0.7183,0.1574,10.0461,0.0564,-0.0223,0.2639
14.9577,-0.4148,0.9496,-2.4789,0.15,0.3,0.234,0.6716,10.5902,0.0851,0.0521,0.265
15.0078,-0.4223,0.9437,-2.4615,0.15,0.3,-0.2891,0.4148,10.4214,0.0788,0.0,0.2788
15.0579,-0.4262,0.9404,-2.4519,0.15,0.3,0.2131,0.3256,9.3446,-0.0873,-0.0245,0.2927
15.1078,-0.4326,0.9351,-2.4358,0.15,0.3,0.3615,0.3394,9.8468,-0.067,-0.0043,0.2703
15.1577,-0.4365,0.9317,-2.4263,0.15,0.3,-0.3089,-0.1574,8.8705,0.0106,0.0181,0.2884
15.2077,-0.4422,0.9267,-2.4114,0.15,0.3,0.2083,0.3837,9.1913,-0.0053,0.0521,0.2916
15.2577,-0.4517,0.918,-2.3864,0.15,0.3,0.2975,0.2741,9.3338,0.0404,0.0553,0.2905
15.3077,-0.4554,0.9145,-2.3778,0.15,0.3,0.012,1.1839,11.3018,0.0596,0.0053,0.2905
15.3577,-0.4615,0.9085,-2.3588,0.15,0.3,-0.4004,1.072,11.154,-0.05,-0.0138,0.2969
15.4077,-0.4652,0.9048,-2.3504,0.15,0.3,0.4118,0.2113,9.2386,0.0,-0.0287,0.2895
15.4577,-0.4699,0.8999,-2.3351,0.15,0.3,0.8577,0.5255,10.1382,-0.0074,0.0,0.2831
15.5077,-0.4791,0.8901,-2.3083,0.15,0.3,-0.0221,-0.1616,10.3914,0.0117,0.0479,0.2905
15.5577,-0.4791,0.8901,-2.3083,0.15,0.3,0.2269,1.2264,11.5155,0.0798,0.0458,0.2852
15.6077,-0.4875,0.8807,-2.2831,0.15,0.3,0.2029,0.0257,10.5626,0.0713,0.0074,0.2895
15.6577,-0.4908,0.8768,-2.2738,0.15,0.3,-1.0193,0.3238,8.7053,-0.0798,-0.0458,0.3193
15.7077,-0.4958,0.8709,-2.2568,0.15,0.3,0.4711,0.2316,9.8737,-0.0713,-0.0192,0.2873
15.7577,-0.499,0.8669,-2.2481,0.15,0.3,-0.6626,-0.0239,9.3518,0.0128,0.0085,0.3044
15.8077,-0.5045,0.8599,-2.2306,0.15,0.3,0.2939,0.161,9.5463,-0.0043,0.0404,0.3022
15.8577,-0.5118,0.8502,-2.2075,0.15,0.3,0.3244,0.8691,10.2915,0.0372,0.0607,0.2767
15.9077,-0.5149,0.8461,-2.1993,0.15,0.3,0.4872,0.9667,11.8393,0.0692,0.0064,0.2799
15.9577,-0.5099,0.8531,-2.1811,0.15,0.3,-0.2119,1.0038,11.1875,-0.0479,-0.0202,0.2863
16.0077,-0.5128,0.8489,-2.173,0.15,0.3,0.741,0.1245,10.2615,-0.017,-0.0564,0.2703
16.0577,-0.5188,0.84,-2.1505,0.15,0.3,0.65,-0.1927,9.5577,-0.0628,0.0372,0.2937
16.1077,-0.5216,0.8356,-2.1413,0.15,0.3,-0.811,0.8942,11.4664,0.1277,0.0,0.249
16.1577,-0.527,0.8271,-2.1229,0.15,0.3,0.4483,1.4958,11.707,-0.0394,-0.0383,0.2735
16.2077,-0.5296,0.8227,-2.1131,0.15,0.3,0.8697,0.5231,10.4297,-0.0575,0.0117,0.2714
16.2577,-0.5346,0.8143,-2.0953,0.15,0.3,0.2245,0.4836,10.4375,0.0756,0.0,0.2682
16.3077,-0.5346,0.8143,-2.0953,0.15,0.3,0.647,0.8739,11.5682,0.0756,0.0447,0.2873
16.3577,-0.5415,0.802,-2.068,0.15,0.3,0.4908,1.0517,11.9249,0.0415,-0.033,0.299
16.4077,-0.5439,0.7975,-2.0579,0.15,0.3,-0.2747,0.1826,8.6491,-0.1234,-0.0064,0.2969
16.4577,-0.5472,0.7911,-2.0436,0.15,0.3,-0.2646,-0.0527,8.8621,-0.0788,-0.0234,0.2905
16.5077,-0.5495,0.7866,-2.0352,0.15,0.3,0.0748,0.3035,8.7777,0.0553,-0.0245,0.2969
16.5577,-0.553,0.7794,-2.0173,0.15,0.3,0.1071,0.513,11.4527,0.0309,0.0553,0.2958
16.6077,-0.5585,0.7676,-1.9909,0.15,0.3,-0.1586,1.1762,12.4295,0.0639,0.0074,0.2969
16.6578,-0.5585,0.7676,-1.9909,0.15,0.3,-0.5423,0.9619,10.0592,-0.0074,0.0096,0.3022
16.7077,-0.5635,0.7561,-1.9656,0.15,0.3,0.176,1.0127,11.6843,0.0255,-0.0426,0.2937
16.7577,-0.5654,0.7514,-1.9561,0.15,0.3,1.1851,0.3454,10.5297,0.05,-0.0479,0.2863
16.8078,-0.5685,0.7435,-1.9382,0.15,0.3,0.559,-0.313,10.0084,0.0,0.0213,0.2916
16.8578,-0.5703,0.7387,-1.928,0.15,0.3,0.3663,0.5991,11.7495,0.1064,0.0149,0.2831
16.9079,-0.5731,0.7312,-1.9123,0.15,0.3,0.2478,1.3497,11.6532,0.0958,0.0564,0.2778
16.9578,-0.5771,0.7194,-1.888,0.15,0.3,0.5076,0.4124,10.556,0.0266,0.0213,0.2937
17.0078,-0.5787,0.7145,-1.8795,0.15,0.3,0.0587,0.3591,9.4589,-0.0617,-0.0341,0.3001
17.0578,-0.5813,0.7062,-1.862,0.15,0.3,0.1263,0.0479,9.4236,-0.0447,-0.0117,0.2597
17.1078,-0.5827,0.7013,-1.8526,0.15,0.3,0.6446,0.571,10.3495,0.0798,0.0277,0.2607
17.1578,-0.5846,0.6948,-1.8414,0.15,0.3,0.185,0.2179,9.1991,-0.0309,0.0511,0.2809
17.2078,-0.5859,0.6899,-1.8321,0.15,0.3,0.0886,0.6165,12.5127,0.0479,0.0234,0.2597
17.2577,-0.5879,0.6822,-1.8176,0.15,0.3,-0.0419,0.6877,9.5822,-0.0298,-0.0064,0.2895
17.3079,-0.5909,0.6695,-1.7937,0.15,0.3,-0.1065,1.0385,12.0638,-0.0468,-0.0255,0.2841
17.3577,-0.5909,0.6695,-1.7937,0.15,0.3,1.0648,0.489,10.2442,0.0404,-0.0436,0.2682
17.4077,-0.5938,0.6562,-1.7684,0.15,0.3,1.0139,0.2071,10.7404,0.0,0.0106,0.282
17.4577,-0.5948,0.6512,-1.7586,0.15,0.3,0.0096,0.2789,10.0826,0.0341,0.0287,0.2714
17.5077,-0.5962,0.643,-1.7435,0.15,0.3,0.5219,0.7907,10.7955,0.0883,0.049,0.2597
17.5577,-0.5971,0.6379,-1.7344,0.15,0.3,0.735,-0.1341,10.5836,-0.0383,-0.0106,0.2724
17.6077,-0.5985,0.6291,-1.7185,0.15,0.3,0.8469,0.1664,10.6734,0.016,-0.0213,0.2937
17.6577,-0.6002,0.6169,-1.6948,0.15,0.3,0.3059,0.4908,8.8023,0.0266,0.0298,0.2884
17.7078,-0.6002,0.6169,-1.6948,0.15,0.3,0.431,0.2508,9.3607,0.0096,0.0,0.2778
17.7579,-0.6017,0.6033,-1.6693,0.15,0.3,0.2807,0.0557,9.6833,0.0234,0.0458,0.2767
17.8079,-0.6022,0.5981,-1.6598,0.15,0.3,-0.2298,1.1343,10.9098,-0.0074,-0.0351,0.2746
17.8578,-0.6028,0.5906,-1.6459,0.15,0.3,0.264,0.6812,11.7154,0.0319,-0.016,0.2661
17.908,-0.6036,0.5777,-1.6216,0.15,0.3,0.1766,0.2185,9.0692,-0.0883,0.0,0.2948
17.9578,-0.6036,0.5777,-1.6216,0.15,0.3,0.2496,0.3232,9.1387,0.0096,0.0128,0.282
18.0077,-0.6041,0.5645,-1.5975,0.15,0.3,0.808,-0.0766,11.4365,0.0894,0.0255,0.2639
18.0578,-0.6041,0.5645,-1.5975,0.15,0.3,0.1419,0.6847,11.5598,0.1458,0.0149,0.248
18.1077,-0.6043,0.5518,-1.5758,0.15,0.3,0.398,0.6979,10.6961,0.0883,0.066,0.2352
18.1577,-0.6043,0.5467,-1.5673,0.15,0.3,0.1448,-0.4214,9.9886,-0.066,-0.0202,0.2778
18.2078,-0.6042,0.5389,-1.555,0.15,0.3,-0.3992,-0.0898,8.6832,-0.132,-0.0404,0.2778
18.2576,-0.6041,0.5337,-1.5467,0.15,0.3,0.4328,0.2406,9.7923,0.0245,0.0213,0.2288
18.3077,-0.6039,0.5264,-1.5347,0.15,0.3,-0.1125,0.0628,8.6227,0.0,0.0192,0.2065
18.3576,-0.6033,0.5135,-1.5174,0.15,0.3,0.0814,0.0497,9.2751,-0.0213,0.0649,0.183
18.4077,-0.603,0.5083,-1.512,0.15,0.3,0.3328,0.4417,12.3445,0.05,0.0043,0.1469
18.4577,-0.6025,0.5003,-1.5036,0.15,0.3,1.5742,1.2827,11.7879,0.0404,-0.0064,0.1139
18.5077,-0.6022,0.4953,-1.4991,0.15,0.3,0.8296,0.3663,10.322,-0.0585,-0.0266,0.2309
18.5577,-0.6016,0.4878,-1.4886,0.15,0.3,1.0499,-0.0359,10.5716,0.0,-0.0436,0.1586
18.6077,-0.6005,0.475,-1.4763,0.15,0.3,0.2646,0.2789,8.8921,0.0564,0.0,0.1245
18.6577,-0.6005,0.475,-1.4763,0.15,0.3,-0.6105,0.1305,10.0957,0.0181,0.0245,0.1511
18.7077,-0.5992,0.4624,-1.466,0.15,0.3,0.4699,0.2987,9.5541,0.0511,0.0447,0.0862
18.7577,-0.5987,0.4573,-1.4628,0.15,0.3,-0.0814,-0.2203,8.4886,-0.1277,-0.0138,0.166
18.8077,-0.5977,0.4487,-1.4552,0.15,0.3,0.0323,0.835,8.7873,-0.0426,-0.0458,0.0851
18.8577,-0.5971,0.4436,-1.4522,0.15,0.3,-0.0317,0.5237,9.5391,-0.0181,0.0202,0.067
18.9077,-0.5958,0.4329,-1.4483,0.15,0.3,0.0215,-0.2699,9.1572,0.0,0.0426,0.0234
18.9577,-0.5952,0.4278,-1.4488,0.15,0.3,0.8823,0.9206,11.7837,0.1288,0.0372,-0.0447
19.0077,-0.5941,0.4192,-1.4479,0.15,0.3,-0.9355,0.2652,8.3216,-0.0851,-0.0415,0.0458
19.0577,-0.5935,0.4141,-1.4471,0.15,0.3,0.1401,0.0904,8.7939,0.016,0.0202,-0.0319
19.1077,-0.5925,0.4063,-1.4464,0.15,0.3,-0.3962,0.4699,9.8312,0.0234,0.0223,0.0404
19.1577,-0.5909,0.3936,-1.4453,0.15,0.3,-0.4256,0.4465,10.7039,0.0,0.0553,0.0096
19.2077,-0.5909,0.3936,-1.4453,0.15,0.3,0.3496,0.6207,10.337,0.116,0.0447,-0.0298
19.2579,-0.5894,0.3811,-1.4463,0.15,0.3,-0.5279,0.8164,10.1251,0.1064,-0.0266,-0.0117
19.3078,-0.5887,0.3761,-1.4476,0.15,0.3,-0.0233,0.4824,8.4964,-0.0277,-0.0394,-0.0309
19.3579,-0.5878,0.3685,-1.4476,0.15,0.3,-0.2735,-0.1772,8.6586,-0.1437,-0.0202,0.0255
19.4079,-0.5861,0.3551,-1.4479,0.15,0.3,-0.4764,-0.0628,9.2518,0.0,0.0287,0.0
19.4578,-0.5861,0.3551,-1.4479,0.15,0.3,0.1293,0.6638,10.5183,-0.0085,0.0628,-0.0128
19.5077,-0.5846,0.3426,-1.4491,0.15,0.3,1.1726,0.9714,12.2344,0.0532,0.0149,-0.017
19.5577,-0.5846,0.3426,-1.4491,0.15,0.3,1.412,0.9056,12.0261,0.0819,0.0341,-0.0851
19.6077,-0.5831,0.3301,-1.4531,0.15,0.3,1.0427,1.2983,11.8082,0.0756,-0.0096,-0.0319
19.6577,-0.5825,0.325,-1.4526,0.15,0.3,0.4752,0.264,10.4112,0.0713,-0.0319,0.0202
19.7077,-0.5816,0.3174,-1.4523,0.15,0.3,1.1684,0.2227,10.5704,-0.0277,0.0,0.0841
19.7577,-0.58,0.3047,-1.4485,0.15,0.3,-0.3909,0.2825,9.8719,-0.0064,0.0213,0.0649
19.8077,-0.58,0.3047,-1.4485,0.15,0.3,0.0395,0.5046,10.1353,0.0181,0.0521,-0.0223
19.8577,-0.5783,0.2909,-1.4508,0.15,0.3,-0.5854,0.5668,10.9062,0.1043,0.0053,-0.0234
19.9077,-0.5777,0.2857,-1.4519,0.15,0.3,1.2031,-0.0401,10.2843,-0.0287,-0.0287,-0.0372
19.9577,-0.5765,0.2756,-1.4538,0.15,0.3,0.6273,-0.2544,10.7147,-0.033,0.0043,-0.0309
20.0077,-0.5759,0.2704,-1.4547,0.15,0.3,-0.3789,-0.0694,9.8216,-0.0064,0.0255,-0.033
20.0579,-0.5747,0.2601,-1.4594,0.15,0.3,0.4669,0.8547,11.5909,0.05,-0.0064,-0.0341
20.1077,-0.5742,0.2551,-1.4595,0.15,0.3,-0.7189,-0.0042,8.5222,-0.1192,-0.0607,0.0298
20.1577,-0.5732,0.2461,-1.4594,0.15,0.3,-0.0138,0.5189,8.3516,-0.1107,0.0511,0.0106
20.2077,-0.5732,0.2461,-1.4594,0.15,0.3,0.1664,0.0078,9.2458,-0.0862,0.0841,-0.0064
20.2579,-0.5717,0.2327,-1.4606,0.15,0.3,0.4136,-0.0048,9.3021,0.0245,0.0426,-0.0351
20.3079,-0.5711,0.2277,-1.4617,0.15,0.3,0.6416,1.2139,8.8035,-0.0458,-0.049,0.0511
20.3577,-0.5702,0.2194,-1.4586,0.15,0.3,-0.5806,0.6051,8.8322,-0.0255,-0.0447,0.0543
20.4078,-0.5697,0.2145,-1.4573,0.15,0.3,0.1347,0.2813,9.4565,0.0319,0.0,0.017
20.4578,-0.5688,0.207,-1.4552,0.15,0.3,-0.3232,0.5315,10.3597,0.1394,0.0149,0.0607
20.5078,-0.5673,0.1942,-1.4504,0.15,0.3,-0.082,0.2831,9.5295,0.0277,-0.0106,0.0309
20.5579,-0.5667,0.1891,-1.4501,0.15,0.3,0.2831,0.9583,10.9421,0.0894,0.0447,-0.0096
20.6078,-0.5657,0.181,-1.4484,0.15,0.3,0.0898,-0.1083,10.5249,0.0915,-0.0277,0.049
20.6577,-0.565,0.176,-1.4465,0.15,0.3,1.0678,-0.0204,9.569,-0.0521,-0.016,0.1511
20.7078,-0.5641,0.1688,-1.4391,0.15,0.3,0.1544,0.0419,9.2476,-0.0798,-0.0255,0.2182
20.7579,-0.5623,0.1562,-1.4183,0.15,0.3,-0.2358,-0.0431,8.6383,0.0,-0.0096,0.2692
20.8077,-0.5615,0.1511,-1.4089,0.15,0.3,-0.0186,0.2729,8.4503,0.0,0.0468,0.2746
20.8577,-0.5601,0.1428,-1.3935,0.15,0.3,1.0133,0.4705,9.6175,0.067,0.0085,0.282
20.9076,-0.5592,0.1378,-1.3837,0.15,0.3,0.0347,0.929,11.2994,0.0,0.0053,0.2916
20.9577,-0.5577,0.1301,-1.3677,0.15,0.3,-0.2592,1.2061,10.7314,0.0309,-0.0181,0.2873
21.0078,-0.5566,0.125,-1.3577,0.15,0.3,0.7721,0.595,9.4936,0.05,-0.0309,0.2799
21.0578,-0.5549,0.1173,-1.3421,0.15,0.3,0.6225,0.3184,11.0014,0.0298,0.0404,0.3044
21.1078,-0.5517,0.1045,-1.3156,0.15,0.3,-0.3196,-0.2556,10.0766,0.0319,0.0351,0.3033
21.1577,-0.5517,0.1045,-1.3156,0.15,0.3,0.4453,1.0271,11.6538,0.1107,0.0543,0.2969
21.2077,-0.5484,0.0925,-1.2902,0.15,0.3,0.1287,0.5136,11.5778,0.1203,-0.0064,0.2905
21.2577,-0.547,0.0876,-1.2801,0.15,0.3,0.7655,0.2574,9.8228,-0.0798,-0.0085,0.3022
21.3077,-0.5444,0.0793,-1.2631,0.15,0.3,0.0317,-0.1293,9.7366,-0.0692,0.0,0.2756
21.3577,-0.5428,0.0745,-1.2536,0.15,0.3,0.0611,0.1089,8.6473,0.0192,0.0,0.2841
21.4077,-0.5407,0.0681,-1.2405,0.15,0.3,0.3675,0.3035,9.4828,-0.0128,0.0681,0.3086
21.4577,-0.5365,0.0563,-1.2154,0.15,0.3,0.7799,0.5668,9.4194,0.0649,0.0245,0.2884
21.5078,-0.5347,0.0515,-1.2057,0.15,0.3,0.0275,1.0684,10.3621,0.0096,0.0117,0.2863
21.5577,-0.5318,0.044,-1.1901,0.15,0.3,0.4016,1.0092,12.3427,0.1054,0.0415,0.2639
21.6077,-0.5298,0.0391,-1.1805,0.15,0.3,0.8727,0.2921,10.2256,0.0128,-0.0255,0.2692
21.6577,-0.5269,0.0323,-1.1675,0.15,0.3,0.3023,0.2562,8.9394,-0.1128,0.0277,0.2831
21.7078,-0.5215,0.02,-1.1429,0.15,0.3,-0.1909,-0.067,9.08,0.0266,0.0607,0.2735
21.7579,-0.5215,0.02,-1.1429,0.15,0.3,0.8625,0.7548,10.8314,0.0521,0.0841,0.2597
21.8077,-0.5164,0.0091,-1.1207,0.15,0.3,0.2083,-0.0808,9.7121,0.0309,0.0309,0.282
21.8577,-0.5141,0.0045,-1.1123,0.15,0.3,-0.1844,1.16,8.8843,-0.0245,0.0,0.2533
21.9077,-0.5104,-0.0029,-1.0974,0.15,0.3,-0.744,0.3531,8.8089,-0.0809,-0.0213,0.2639
21.9577,-0.5081,-0.0075,-1.0883,0.15,0.3,0.0353,0.2472,8.8765,0.0213,0.0085,0.2565
22.0077,-0.5043,-0.0144,-1.0737,0.15,0.3,0.3867,0.8529,10.9325,0.0458,0.017,0.249
22.0577,-0.4981,-0.0256,-1.0511,0.15,0.3,0.656,0.0694,10.7446,0.0447,0.0479,0.2586
22.1078,-0.4981,-0.0256,-1.0511,0.15,0.3,0.2346,0.5908,10.6817,0.0979,0.0564,0.1937
22.1577,-0.4915,-0.0369,-1.0321,0.15,0.3,-0.3124,0.8416,11.6831,0.1085,0.0309,0.2331
22.2078,-0.4888,-0.0413,-1.0237,0.15,0.3,0.1682,-0.1622,9.7043,-0.033,-0.0255,0.2831
22.2578,-0.4847,-0.0481,-1.0098,0.15,0.3,-0.1263,-0.2508,9.2452,-0.1,0.0223,0.3097
22.308,-0.4775,-0.0591,-0.9842,0.15,0.3,-0.3424,0.1203,8.7358,0.0,0.0319,0.2905
22.3578,-0.4775,-0.0591,-0.9842,0.15,0.3,0.4687,0.5201,10.4633,0.0745,0.0681,0.2927
22.4077,-0.4703,-0.0697,-0.9586,0.15,0.3,0.3693,0.5267,9.93,0.0309,0.017,0.2905
22.4577,-0.4673,-0.0739,-0.9487,0.15,0.3,-0.0868,0.8888,10.3543,0.0213,0.0,0.2948
22.5078,-0.4628,-0.0802,-0.9336,0.15,0.3,-0.3962,0.6853,10.7404,-0.0223,0.0,0.2916
22.5578,-0.4597,-0.0842,-0.9245,0.15,0.3,0.2789,0.2801,9.6965,0.0415,-0.0319,0.2841
22.6078,-0.4552,-0.0901,-0.909,0.15,0.3,0.6033,0.6877,9.8587,0.0043,0.0,0.2852
22.6578,-0.4472,-0.1002,-0.883,0.15,0.3,0.4256,-0.0377,8.8801,-0.0138,0.0372,0.299
22.7078,-0.4472,-0.1002,-0.883,0.15,0.3,0.267,0.8841,11.652,0.1117,0.0085,0.2863
22.7578,-0.4383,-0.1107,-0.856,0.15,0.3,-0.0287,0.9128,12.709,0.0149,0.0064,0.2852
22.8078,-0.4349,-0.1146,-0.846,0.15,0.3,-0.0479,0.1748,8.5748,-0.1203,-0.0117,0.299
22.8577,-0.4286,-0.1216,-0.8271,0.15,0.3,-0.3627,0.6949,8.5138,-0.0511,0.0234,0.3086
22.9078,-0.4251,-0.1253,-0.8171,0.15,0.3,-0.0389,-0.2963,9.0746,-0.0724,0.05,0.2927
22.9578,-0.4195,-0.1311,-0.8025,0.0,0.0,-0.1736,0.6578,10.1077,0.0181,0.0394,0.3044
23.0077,-0.416,-0.1348,-0.7923,0.0,0.0,-0.3867,0.5393,8.5036,-0.1809,0.0564,0.3193
23.0578,-0.4104,-0.1403,-0.7771,0.0,0.0,-2.9012,0.1556,9.1393,-0.1171,0.0447,0.2937
23.1077,-0.4074,-0.1432,-0.7654,0.0,0.0,0.5692,0.3388,9.3254,0.0234,-0.0128,0.0447
23.1578,-0.4074,-0.1432,-0.7654,0.0,0.0,-0.2945,0.3915,9.7797,-0.0223,0.0287,0.0213
23.2078,-0.4072,-0.1434,-0.7645,0.0,0.0,-0.015,0.267,10.4776,0.0351,-0.0309,0.0117
23.2578,-0.4072,-0.1434,-0.7645,0.0,0.0,0.1466,0.498,10.1694,0.0096,0.0213,0.0
23.3076,-0.4072,-0.1434,-0.7643,0.0,0.0,0.0198,0.4519,10.1149,0.0064,0.0064,0.0
23.3577,-0.4072,-0.1434,-0.7643,0.0,0.0,0.2089,0.3298,10.0802,0.0,0.0,0.0
23.4077,-0.4072,-0.1434,-0.7643,0.0,0.0,-0.1592,0.255,10.2155,-0.0064,0.0074,0.0043
25.4616,-0.4072,-0.1434,-0.7641,0.15,0.0,0.1245,0.3825,10.1484,0.0,0.0,0.0
25.4617,-0.4072,-0.1434,-0.7641,0.15,0.0,0.1245,0.3825,10.1484,0.0,0.0,0.0
25.5119,-0.4072,-0.1434,-0.7643,0.15,0.0,0.1227,0.3807,10.1694,0.0,0.0,0.0
25.562,-0.4072,-0.1435,-0.7643,0.15,0.0,1.0133,0.3968,10.3124,0.0,-0.0064,0.0
25.612,-0.4037,-0.1468,-0.7605,0.15,0.0,1.251,-0.0617,10.6093,0.0394,-0.0255,0.2299
25.662,-0.3956,-0.1544,-0.7433,0.15,0.0,0.6393,-0.1933,9.2883,-0.0553,-0.0298,0.2363
25.7119,-0.3956,-0.1544,-0.7433,0.15,0.0,0.9894,-0.1359,12.8664,0.0702,0.0106,0.1405
25.762,-0.3858,-0.1633,-0.7329,0.15,0.0,0.5806,0.3909,10.1263,0.0149,0.0341,0.05
25.8122,-0.382,-0.1667,-0.7319,0.15,0.0,0.2699,0.4651,13.0705,0.0394,0.0372,0.0245
25.8621,-0.3766,-0.1716,-0.7302,0.15,0.0,0.4154,0.5854,9.9102,0.0,0.0958,0.017
25.9119,-0.3667,-0.1804,-0.7283,0.15,0.0,-0.7943,0.8865,11.6963,0.0202,0.0202,0.0117
25.9619,-0.3667,-0.1804,-0.7283,0.15,0.0,0.2592,0.5064,13.0801,0.0617,0.0341,0.0
26.012,-0.3572,-0.1888,-0.7271,0.15,0.0,0.3968,-0.2376,9.5708,0.0532,-0.0149,0.0192
26.0619,-0.3534,-0.1923,-0.7265,0.15,0.0,0.6147,-0.1598,11.7651,-0.0128,0.0862,0.0117
26.112,-0.3478,-0.1972,-0.7253,0.15,0.0,-0.1149,0.8206,10.0233,0.0309,0.0617,0.033
26.1621,-0.344,-0.2006,-0.7246,0.15,0.0,-0.3226,0.8673,10.8032,0.132,-0.0394,-0.0117
26.2121,-0.3379,-0.206,-0.7243,0.15,0.0,-0.0581,0.3118,12.1542,0.0319,0.0404,0.016
26.262,-0.3284,-0.2144,-0.7223,0.15,0.0,-1.0295,1.1917,10.3717,0.0468,0.0,0.0106
26.3119,-0.3284,-0.2144,-0.7223,0.15,0.0,0.4806,-0.2861,11.1797,0.0096,0.0511,0.0255
26.3619,-0.3196,-0.2221,-0.7209,0.15,0.0,-0.1772,0.2376,9.3799,-0.0362,-0.0138,0.0372
26.4119,-0.3158,-0.2254,-0.7198,0.15,0.0,-0.0628,0.2861,11.8657,0.0788,-0.0192,0.0053
26.4619,-0.3093,-0.2311,-0.7191,0.15,0.0,0.1191,0.3579,10.1813,-0.0064,0.0362,0.017
26.5119,-0.2999,-0.2393,-0.7179,0.15,0.0,-0.41,0.2759,11.5808,0.0351,-0.0213,0.0085
26.5621,-0.2999,-0.2393,-0.7179,0.15,0.0,0.1245,0.1245,10.5572,-0.0192,0.0426,0.0223
26.612,-0.2905,-0.2476,-0.716,0.15,0.0,0.589,0.2813,9.5158,0.017,-0.033,0.0192
26.6621,-0.2866,-0.2509,-0.7149,0.15,0.0,0.2502,0.3705,10.0227,0.0,0.0394,0.0277
26.712,-0.2808,-0.256,-0.7138,0.15,0.0,0.4525,0.1891,9.7145,-0.0245,0.0,0.0202
26.7621,-0.277,-0.2593,-0.7131,0.15,0.0,0.3801,0.0599,12.2745,0.0234,0.0266,0.0
26.812,-0.2707,-0.2647,-0.7128,0.15,0.0,0.0251,0.2083,9.9772,-0.0192,0.0553,0.0
26.8621,-0.2613,-0.2728,-0.7139,0.15,0.0,0.4705,0.2071,12.3702,0.017,0.0372,-0.016
26.912,-0.2613,-0.2728,-0.7139,0.15,0.0,0.1933,0.0569,9.6265,-0.0287,0.0575,0.0
26.962,-0.2521,-0.2808,-0.7144,0.15,0.0,0.6387,0.4758,9.423,0.0043,0.0,-0.0096
27.0119,-0.2483,-0.2841,-0.7144,0.15,0.0,0.4836,0.1215,9.9922,0.016,0.0468,0.0
27.0619,-0.2421,-0.2895,-0.715,0.15,0.0,0.6895,0.3089,10.2759,0.0,0.0128,0.0
27.1119,-0.2327,-0.2976,-0.7157,0.15,0.0,0.2239,0.2532,11.8292,0.0436,0.0404,0.0
27.1619,-0.2327,-0.2976,-0.7157,0.15,0.0,0.2418,0.4609,10.3352,0.0202,0.0245,0.0053
27.2119,-0.2232,-0.3059,-0.7155,0.15,0.0,0.5106,0.489,9.8683,0.0117,-0.0064,-0.0064
27.2619,-0.2193,-0.3093,-0.7155,0.15,0.0,0.1891,-0.0132,9.2177,-0.0128,0.067,0.0053
